label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
Bad,0.0,0.0,0.0,-0.171537,-0.093506,-0.12204,-0.348264,-0.364477,-0.202039,-0.480347,-0.544312,-0.267409,-0.606923,-0.729365,-0.315707,-0.174771,-0.709557,-0.215563,-0.238662,-0.514262,-0.327967,-0.281192,-0.388248,-0.372098,-0.299125,-0.352597,-0.396225,0.010712,-0.680038,-0.207955,-0.124305,-0.03372,-0.310878,-0.161126,0.110382,-0.309082,-0.147793,0.067874,-0.301726,0.165438,-0.518751,-0.209705,0.017012,0.123012,-0.30517,-0.022031,0.188967,-0.245559,-0.01427,0.090837,-0.194928,0.28261,-0.330759,-0.227592,0.155178,0.143317,-0.314298,0.108229,0.197753,-0.294959,0.115826,0.088676,-0.262099
Bad,0.0,0.0,0.0,-0.170851,-0.091003,-0.118043,-0.346449,-0.358083,-0.194969,-0.477841,-0.546511,-0.257862,-0.60588,-0.734898,-0.304689,-0.166476,-0.703844,-0.207085,-0.214632,-0.52831,-0.318524,-0.264984,-0.410452,-0.366753,-0.293188,-0.351249,-0.393216,0.015482,-0.673464,-0.201,-0.111141,-0.048762,-0.303327,-0.15407,0.092684,-0.307191,-0.146782,0.0747,-0.30326,0.167078,-0.511272,-0.204253,0.023729,0.113758,-0.297958,-0.018236,0.180586,-0.2441,-0.015112,0.106635,-0.197128,0.280158,-0.323596,-0.223034,0.15538,0.139547,-0.309821,0.105512,0.194143,-0.293738,0.109639,0.09901,-0.263084
Bad,0.0,0.0,0.0,-0.172979,-0.082852,-0.119683,-0.352965,-0.344133,-0.199471,-0.488763,-0.531102,-0.266519,-0.614982,-0.722172,-0.316647,-0.171399,-0.68605,-0.210159,-0.217739,-0.538357,-0.323882,-0.270312,-0.429675,-0.368958,-0.303555,-0.37484,-0.392113,0.010541,-0.675223,-0.20416,-0.11904,-0.043192,-0.309167,-0.15914,0.117029,-0.30787,-0.149195,0.102914,-0.298596,0.163684,-0.52236,-0.208136,0.017743,0.11678,-0.305063,-0.024221,0.18971,-0.246545,-0.020782,0.108614,-0.195418,0.279713,-0.337618,-0.228209,0.153392,0.142408,-0.31913,0.099724,0.208889,-0.302993,0.100072,0.114279,-0.270693
Bad,0.0,0.0,0.0,-0.170536,-0.077202,-0.122998,-0.348243,-0.341361,-0.203214,-0.480662,-0.531897,-0.269382,-0.609945,-0.726017,-0.317596,-0.17118,-0.699981,-0.211823,-0.227928,-0.518672,-0.32695,-0.274382,-0.403108,-0.37224,-0.299007,-0.361875,-0.395456,0.013041,-0.687705,-0.203856,-0.112479,-0.027666,-0.307672,-0.15137,0.114971,-0.303085,-0.14322,0.072055,-0.291677,0.168548,-0.531582,-0.206477,0.02891,0.124222,-0.304426,-0.009516,0.179498,-0.241456,-0.005385,0.076691,-0.186222,0.285198,-0.34333,-0.225527,0.163982,0.145076,-0.318315,0.117051,0.194896,-0.300373,0.122145,0.082197,-0.26532
Bad,0.0,0.0,0.0,-0.171702,-0.085022,-0.117032,-0.348751,-0.355746,-0.192637,-0.480927,-0.547729,-0.255489,-0.607229,-0.735186,-0.301289,-0.173216,-0.699419,-0.202484,-0.225514,-0.540968,-0.312089,-0.27202,-0.43374,-0.354561,-0.298435,-0.395184,-0.376719,0.00568,-0.687478,-0.196117,-0.122951,-0.054968,-0.298408,-0.161636,0.087974,-0.298578,-0.153461,0.05144,-0.290916,0.157395,-0.536448,-0.199316,0.01007,0.094362,-0.294657,-0.027494,0.161749,-0.239151,-0.022213,0.073732,-0.189994,0.273197,-0.355319,-0.218043,0.146856,0.111288,-0.305699,0.098646,0.171669,-0.28995,0.102071,0.074919,-0.258486
Bad,0.0,0.0,0.0,-0.177989,-0.082743,-0.119196,-0.360827,-0.335232,-0.200976,-0.499248,-0.51911,-0.268985,-0.6269,-0.710645,-0.319342,-0.183266,-0.682685,-0.219601,-0.242442,-0.497984,-0.32977,-0.288223,-0.389363,-0.370329,-0.315166,-0.355125,-0.39148,0.002341,-0.661346,-0.212877,-0.130977,-0.000419,-0.312062,-0.170017,0.125969,-0.308623,-0.160017,0.073487,-0.301513,0.158746,-0.50192,-0.214392,0.00489,0.147816,-0.307323,-0.036129,0.194622,-0.24826,-0.032049,0.089042,-0.198992,0.276659,-0.314825,-0.231743,0.146813,0.162353,-0.32017,0.099523,0.204584,-0.302979,0.103733,0.091341,-0.271049
Bad,0.0,0.0,0.0,-0.172823,-0.073387,-0.120011,-0.357051,-0.32838,-0.201997,-0.498883,-0.512485,-0.27087,-0.629259,-0.707387,-0.321927,-0.179454,-0.669846,-0.216303,-0.237567,-0.506781,-0.326678,-0.282978,-0.415482,-0.367174,-0.310231,-0.391405,-0.38855,0.003436,-0.664323,-0.209294,-0.129735,-0.000767,-0.310025,-0.162604,0.129849,-0.303586,-0.1482,0.080452,-0.292684,0.158261,-0.509866,-0.211406,0.007372,0.141494,-0.305206,-0.026783,0.185644,-0.24125,-0.020117,0.079138,-0.187467,0.27547,-0.322429,-0.229839,0.149699,0.161211,-0.320444,0.104129,0.200619,-0.302501,0.107977,0.082247,-0.268594
Bad,0.0,0.0,0.0,-0.1707,-0.073741,-0.122613,-0.351667,-0.334918,-0.205196,-0.485425,-0.525249,-0.27457,-0.613112,-0.719452,-0.326317,-0.172055,-0.683679,-0.21652,-0.234186,-0.521499,-0.332483,-0.276763,-0.403852,-0.374879,-0.29787,-0.370005,-0.395895,0.010426,-0.672648,-0.209345,-0.118763,-0.029454,-0.313487,-0.155304,0.118149,-0.307947,-0.140584,0.060645,-0.296918,0.164447,-0.516166,-0.212145,0.019862,0.119955,-0.31175,-0.019746,0.190444,-0.250572,-0.012984,0.087837,-0.197479,0.281747,-0.328202,-0.230868,0.158729,0.141809,-0.321817,0.111947,0.19965,-0.302698,0.117917,0.091162,-0.268345
Bad,0.0,0.0,0.0,-0.170231,-0.082068,-0.119654,-0.348405,-0.346433,-0.200673,-0.482295,-0.535972,-0.268593,-0.610601,-0.724641,-0.319469,-0.165016,-0.693624,-0.21033,-0.222706,-0.539346,-0.321775,-0.271524,-0.433733,-0.363952,-0.302492,-0.406356,-0.385975,0.011324,-0.681681,-0.203733,-0.120752,-0.048974,-0.304487,-0.15306,0.101436,-0.300277,-0.136439,0.052245,-0.290612,0.159769,-0.525001,-0.206645,0.014671,0.099471,-0.3012,-0.017786,0.168323,-0.241192,-0.005896,0.068399,-0.190113,0.272113,-0.33708,-0.225314,0.14929,0.121098,-0.312638,0.107428,0.179523,-0.292857,0.118151,0.074025,-0.25865
Bad,0.0,0.0,0.0,-0.16823,-0.079832,-0.12064,-0.348005,-0.34728,-0.200094,-0.485408,-0.536397,-0.265263,-0.614855,-0.723855,-0.31303,-0.171595,-0.690822,-0.209019,-0.224208,-0.541637,-0.318964,-0.275343,-0.444593,-0.362843,-0.308468,-0.41894,-0.387046,0.005251,-0.683358,-0.200144,-0.127634,-0.043822,-0.297711,-0.155123,0.086723,-0.294146,-0.136562,0.031399,-0.286021,0.155051,-0.527278,-0.200871,0.008734,0.108544,-0.290946,-0.021014,0.163867,-0.229619,-0.007975,0.061929,-0.178769,0.26823,-0.339897,-0.21794,0.14043,0.128109,-0.30531,0.100812,0.175088,-0.287036,0.113014,0.064137,-0.253751
Bad,0.0,0.0,0.0,-0.170215,-0.080265,-0.117329,-0.355348,-0.345933,-0.197912,-0.491747,-0.532698,-0.265636,-0.612256,-0.724935,-0.315612,-0.167554,-0.682308,-0.213298,-0.216498,-0.552904,-0.326092,-0.267517,-0.46594,-0.369649,-0.306708,-0.427168,-0.391576,0.01218,-0.67974,-0.206761,-0.12461,-0.024887,-0.306808,-0.152924,0.115469,-0.300142,-0.137406,0.080239,-0.288283,0.162932,-0.523129,-0.209642,0.013369,0.127599,-0.301373,-0.014133,0.176186,-0.235992,-0.000732,0.074649,-0.181164,0.277623,-0.332995,-0.228918,0.151465,0.144529,-0.317422,0.112384,0.191438,-0.296904,0.126693,0.079261,-0.260758
Bad,0.0,0.0,0.0,-0.164328,-0.095825,-0.101288,-0.342175,-0.362513,-0.177799,-0.476762,-0.561395,-0.244495,-0.595899,-0.746798,-0.295292,-0.175566,-0.688107,-0.209869,-0.221808,-0.584649,-0.311372,-0.261863,-0.513848,-0.345699,-0.297178,-0.48885,-0.363962,-0.003076,-0.693473,-0.209164,-0.132111,-0.083567,-0.29488,-0.151581,0.057173,-0.285881,-0.133212,0.04732,-0.278721,0.143161,-0.542502,-0.214466,-0.002133,0.075558,-0.297088,-0.02783,0.140706,-0.240108,-0.012282,0.064961,-0.196389,0.259818,-0.354852,-0.23398,0.139858,0.104121,-0.313766,0.098025,0.166169,-0.297243,0.107534,0.07809,-0.269366
Bad,0.0,0.0,0.0,-0.167965,-0.07645,-0.117383,-0.357777,-0.348953,-0.195384,-0.497637,-0.536591,-0.259668,-0.612948,-0.728428,-0.306085,-0.178369,-0.675509,-0.220881,-0.229218,-0.531928,-0.331636,-0.283489,-0.443102,-0.373032,-0.319593,-0.412306,-0.394713,0.002328,-0.670653,-0.214048,-0.141558,-0.024162,-0.313828,-0.167831,0.104508,-0.310018,-0.148676,0.083276,-0.302316,0.151867,-0.514961,-0.215448,-0.004177,0.120869,-0.306769,-0.03965,0.174896,-0.24637,-0.032253,0.094812,-0.196358,0.266811,-0.324849,-0.233055,0.137576,0.146759,-0.324745,0.088307,0.197634,-0.311592,0.090818,0.101436,-0.281353
Bad,0.0,0.0,0.0,-0.170681,-0.088756,-0.117495,-0.349226,-0.355996,-0.19574,-0.484156,-0.542426,-0.261566,-0.606424,-0.731468,-0.311775,-0.160853,-0.688893,-0.206279,-0.209318,-0.546794,-0.315707,-0.268332,-0.452752,-0.361793,-0.306393,-0.414344,-0.388072,0.016564,-0.670384,-0.2013,-0.12774,-0.044755,-0.302933,-0.157869,0.111676,-0.306663,-0.136763,0.104662,-0.303584,0.163706,-0.512241,-0.205191,0.001782,0.113447,-0.297488,-0.034925,0.199898,-0.241881,-0.024858,0.141589,-0.194949,0.275623,-0.326881,-0.225247,0.138461,0.139403,-0.31281,0.087629,0.211506,-0.297313,0.092119,0.13213,-0.26701
Bad,0.0,0.0,0.0,-0.167896,-0.074426,-0.119653,-0.357413,-0.345529,-0.200776,-0.49778,-0.529276,-0.268438,-0.618392,-0.718572,-0.318191,-0.17417,-0.664481,-0.224126,-0.235179,-0.511226,-0.33684,-0.285031,-0.426438,-0.379697,-0.318422,-0.395727,-0.401781,0.006634,-0.659277,-0.217199,-0.134289,-0.000325,-0.318093,-0.155885,0.115067,-0.312845,-0.137002,0.088623,-0.303452,0.158387,-0.504637,-0.21883,0.004217,0.143823,-0.309807,-0.02372,0.178451,-0.245489,-0.012258,0.08604,-0.192059,0.276359,-0.317766,-0.237555,0.151104,0.162542,-0.328374,0.11021,0.197123,-0.312378,0.11838,0.087453,-0.279497
Bad,0.0,0.0,0.0,-0.168041,-0.073703,-0.116083,-0.35664,-0.339258,-0.194888,-0.495381,-0.529761,-0.261558,-0.61365,-0.725975,-0.310474,-0.176934,-0.670828,-0.210428,-0.220841,-0.546299,-0.323205,-0.275805,-0.466518,-0.366946,-0.317195,-0.426167,-0.389099,0.002872,-0.672792,-0.203517,-0.133407,-0.025366,-0.303287,-0.164051,0.109246,-0.296519,-0.149462,0.090762,-0.285015,0.153454,-0.52235,-0.20621,0.004571,0.125448,-0.298226,-0.029499,0.173302,-0.232803,-0.02156,0.085539,-0.17801,0.270044,-0.338036,-0.225352,0.145799,0.145605,-0.316439,0.101835,0.192354,-0.299655,0.110547,0.086802,-0.266016
Bad,0.0,0.0,0.0,-0.168197,-0.079386,-0.110501,-0.352357,-0.339571,-0.191188,-0.485633,-0.533706,-0.260488,-0.606455,-0.730783,-0.313317,-0.162863,-0.677175,-0.208331,-0.215007,-0.565102,-0.322029,-0.27452,-0.502205,-0.371777,-0.32381,-0.468977,-0.398901,0.010392,-0.68055,-0.20439,-0.127564,-0.045276,-0.302587,-0.154288,0.09075,-0.299459,-0.139985,0.086469,-0.29276,0.153848,-0.525773,-0.209139,0.003148,0.1139,-0.29737,-0.026965,0.157019,-0.235902,-0.015154,0.069864,-0.186574,0.264973,-0.334694,-0.229839,0.140197,0.139112,-0.315475,0.097666,0.176083,-0.298499,0.108595,0.063165,-0.267401
Bad,0.0,0.0,0.0,-0.169089,-0.083137,-0.113786,-0.353062,-0.351098,-0.192392,-0.489392,-0.539667,-0.258548,-0.612197,-0.728086,-0.308394,-0.170593,-0.68311,-0.2057,-0.221478,-0.554823,-0.315243,-0.280561,-0.486845,-0.361406,-0.325162,-0.458091,-0.38676,0.003388,-0.679366,-0.19982,-0.13208,-0.047041,-0.297695,-0.160475,0.08832,-0.295406,-0.144819,0.078934,-0.288031,0.148954,-0.52499,-0.202902,0.002671,0.10922,-0.292992,-0.027257,0.160111,-0.232941,-0.015646,0.08197,-0.182388,0.259955,-0.336986,-0.22182,0.137893,0.128083,-0.308086,0.097803,0.17121,-0.29092,0.109891,0.070063,-0.258839
Bad,0.0,0.0,0.0,-0.16862,-0.074919,-0.120026,-0.354188,-0.339939,-0.200169,-0.489448,-0.526699,-0.267257,-0.604383,-0.730846,-0.317152,-0.166399,-0.66814,-0.207456,-0.217399,-0.533694,-0.318435,-0.278966,-0.470194,-0.364179,-0.321415,-0.448799,-0.389358,0.01117,-0.665236,-0.199123,-0.126796,-0.016643,-0.300892,-0.157318,0.115949,-0.297715,-0.14055,0.100012,-0.288366,0.157367,-0.511512,-0.200863,0.007052,0.128769,-0.294306,-0.025532,0.168338,-0.231184,-0.01421,0.077022,-0.177294,0.267666,-0.325278,-0.219224,0.141389,0.14817,-0.310162,0.098588,0.181145,-0.29365,0.108882,0.066822,-0.260388
Bad,0.0,0.0,0.0,-0.162269,-0.077297,-0.110485,-0.346662,-0.341101,-0.189971,-0.481302,-0.538806,-0.258823,-0.600504,-0.73633,-0.31179,-0.158287,-0.682307,-0.20221,-0.206979,-0.566746,-0.312136,-0.269016,-0.503951,-0.357455,-0.318076,-0.474531,-0.382281,0.012549,-0.685379,-0.198743,-0.123902,-0.059801,-0.29771,-0.155797,0.09567,-0.296182,-0.139258,0.094725,-0.289787,0.155745,-0.534586,-0.203971,0.007472,0.097054,-0.296617,-0.028219,0.168702,-0.239377,-0.019662,0.099654,-0.191669,0.266077,-0.347469,-0.224502,0.143059,0.122068,-0.31412,0.098299,0.182563,-0.300054,0.107193,0.090824,-0.270678
Bad,0.0,0.0,0.0,-0.162981,-0.085852,-0.109049,-0.345592,-0.349693,-0.188701,-0.481841,-0.542509,-0.257905,-0.603727,-0.734063,-0.310911,-0.157134,-0.67634,-0.206558,-0.209039,-0.564539,-0.318565,-0.268646,-0.504262,-0.365459,-0.3205,-0.478394,-0.39004,0.014038,-0.680362,-0.203219,-0.123665,-0.051709,-0.297533,-0.142621,0.075263,-0.292941,-0.124171,0.063051,-0.285709,0.157729,-0.528534,-0.208508,0.006078,0.100953,-0.295805,-0.020247,0.147255,-0.234819,-0.006576,0.06603,-0.185119,0.271512,-0.341929,-0.229701,0.147626,0.119054,-0.315636,0.109232,0.160857,-0.298731,0.123482,0.059794,-0.266967
Bad,0.0,0.0,0.0,-0.164932,-0.071877,-0.120115,-0.349772,-0.333456,-0.201693,-0.487557,-0.526286,-0.268878,-0.602734,-0.731504,-0.318769,-0.164301,-0.663714,-0.212601,-0.210903,-0.553522,-0.323637,-0.267268,-0.48592,-0.370835,-0.307183,-0.448878,-0.398646,0.008502,-0.667113,-0.20514,-0.124491,-0.043797,-0.30963,-0.155941,0.102586,-0.312117,-0.139204,0.102381,-0.308554,0.151767,-0.51761,-0.207164,0.00756,0.10645,-0.300205,-0.026035,0.161775,-0.244576,-0.016484,0.086419,-0.19959,0.261046,-0.335112,-0.225324,0.136549,0.13832,-0.316456,0.09214,0.189709,-0.304792,0.100047,0.091058,-0.278245
Bad,0.0,0.0,0.0,-0.165467,-0.080306,-0.111658,-0.351587,-0.342387,-0.191742,-0.489382,-0.537298,-0.26007,-0.605239,-0.732334,-0.312046,-0.175042,-0.684967,-0.204872,-0.224541,-0.571114,-0.314142,-0.279452,-0.501914,-0.35867,-0.320863,-0.471505,-0.384236,-0.003594,-0.693691,-0.200622,-0.138737,-0.08289,-0.302564,-0.167037,0.093036,-0.302716,-0.146129,0.108534,-0.297795,0.139884,-0.54608,-0.205073,-0.002342,0.077829,-0.297745,-0.038317,0.157622,-0.245156,-0.029079,0.090747,-0.202596,0.252135,-0.359041,-0.224485,0.129109,0.111163,-0.311816,0.080958,0.180776,-0.300892,0.085704,0.093803,-0.276102
Bad,0.0,0.0,0.0,-0.161479,-0.083134,-0.116882,-0.34242,-0.360431,-0.195049,-0.477566,-0.554366,-0.260204,-0.596146,-0.741394,-0.30813,-0.15552,-0.686397,-0.207844,-0.197477,-0.578953,-0.316495,-0.259839,-0.502224,-0.358498,-0.307249,-0.463315,-0.381421,0.017141,-0.686675,-0.201349,-0.116942,-0.068214,-0.302723,-0.149488,0.084525,-0.30091,-0.133729,0.076972,-0.293003,0.160043,-0.537202,-0.204264,0.011885,0.086898,-0.297258,-0.022232,0.158333,-0.239991,-0.013054,0.085179,-0.191941,0.27005,-0.355586,-0.223102,0.142043,0.115789,-0.312779,0.095328,0.179946,-0.299008,0.101123,0.086532,-0.270037
Bad,0.0,0.0,0.0,-0.165163,-0.082057,-0.114601,-0.350832,-0.352806,-0.193597,-0.488697,-0.541363,-0.260661,-0.607614,-0.730802,-0.311022,-0.162144,-0.673071,-0.21122,-0.212797,-0.563155,-0.317361,-0.274385,-0.498067,-0.355998,-0.320811,-0.470111,-0.376628,0.013143,-0.674239,-0.205946,-0.132835,-0.041342,-0.306561,-0.159946,0.115923,-0.301811,-0.139744,0.118423,-0.291549,0.157559,-0.523605,-0.208969,-0.000318,0.108742,-0.3014,-0.031031,0.175535,-0.240153,-0.01915,0.103249,-0.188712,0.268743,-0.338154,-0.227801,0.137365,0.133518,-0.31893,0.091767,0.191865,-0.303327,0.097699,0.098001,-0.27144
Bad,0.0,0.0,0.0,-0.160681,-0.090749,-0.109519,-0.340345,-0.351834,-0.194862,-0.473987,-0.545071,-0.270066,-0.594685,-0.733273,-0.329636,-0.143216,-0.681699,-0.215181,-0.197604,-0.595053,-0.327785,-0.263058,-0.524089,-0.373264,-0.321354,-0.478002,-0.396329,0.026874,-0.6802,-0.212572,-0.11872,-0.081798,-0.309429,-0.149592,0.091401,-0.30474,-0.135483,0.120249,-0.296875,0.165489,-0.521811,-0.217537,0.00834,0.094498,-0.306621,-0.026628,0.167266,-0.247531,-0.01665,0.104213,-0.19962,0.274694,-0.325584,-0.237641,0.14875,0.123009,-0.321271,0.101531,0.176509,-0.302632,0.10778,0.084143,-0.271037
Bad,0.0,0.0,0.0,-0.164041,-0.087012,-0.112167,-0.344756,-0.35948,-0.192009,-0.481,-0.551761,-0.261088,-0.604976,-0.731693,-0.314052,-0.161148,-0.670369,-0.212197,-0.19998,-0.600449,-0.326226,-0.263885,-0.526464,-0.373481,-0.319299,-0.463917,-0.397667,0.011555,-0.677041,-0.209355,-0.120259,-0.081743,-0.311138,-0.149456,0.077946,-0.310419,-0.136545,0.10886,-0.303584,0.156125,-0.5296,-0.215081,0.007163,0.086194,-0.306662,-0.02697,0.159919,-0.248266,-0.0194,0.108304,-0.199565,0.270611,-0.346234,-0.236749,0.14516,0.11282,-0.323407,0.098819,0.174426,-0.306432,0.10334,0.092137,-0.275234
Bad,0.0,0.0,0.0,-0.158387,-0.092943,-0.113743,-0.337008,-0.364851,-0.195239,-0.473418,-0.558157,-0.265753,-0.589648,-0.741789,-0.319475,-0.155245,-0.679506,-0.215736,-0.19766,-0.613856,-0.326267,-0.257722,-0.545758,-0.368813,-0.315057,-0.491442,-0.3899,0.018564,-0.688044,-0.210298,-0.11653,-0.093978,-0.305356,-0.142567,0.058421,-0.301824,-0.132762,0.080728,-0.295568,0.1617,-0.536696,-0.213042,0.011926,0.073145,-0.302274,-0.022166,0.148198,-0.247155,-0.015246,0.092094,-0.201774,0.276364,-0.346901,-0.23127,0.153074,0.103792,-0.315121,0.107253,0.164562,-0.299735,0.110346,0.083867,-0.271056
Bad,0.0,0.0,0.0,-0.163049,-0.097962,-0.115464,-0.342584,-0.368669,-0.196977,-0.480065,-0.552357,-0.266108,-0.600238,-0.732944,-0.320169,-0.165071,-0.68749,-0.216107,-0.21119,-0.583173,-0.32675,-0.266515,-0.51228,-0.375313,-0.314545,-0.475171,-0.403011,0.009125,-0.684721,-0.211707,-0.117779,-0.101478,-0.31221,-0.145039,0.057339,-0.317554,-0.136184,0.091715,-0.316576,0.154192,-0.531532,-0.214782,0.008441,0.079098,-0.303346,-0.024774,0.154489,-0.252864,-0.015566,0.099773,-0.210837,0.268765,-0.341675,-0.23363,0.144376,0.108183,-0.313691,0.098226,0.163274,-0.298349,0.101972,0.076868,-0.270982
Bad,0.0,0.0,0.0,-0.16004,-0.095792,-0.116501,-0.337785,-0.363576,-0.200731,-0.475319,-0.548197,-0.273839,-0.595478,-0.731924,-0.3312,-0.156999,-0.679708,-0.215181,-0.204673,-0.594892,-0.325244,-0.26213,-0.522426,-0.369473,-0.315092,-0.481132,-0.393824,0.017844,-0.682823,-0.211511,-0.116134,-0.096185,-0.311525,-0.144319,0.075713,-0.312665,-0.132634,0.102337,-0.308711,0.161457,-0.5314,-0.215934,0.00841,0.077428,-0.306472,-0.026464,0.16178,-0.253456,-0.01728,0.100488,-0.210104,0.2743,-0.340958,-0.236113,0.144094,0.112028,-0.318878,0.097807,0.176109,-0.302923,0.101908,0.089277,-0.275029
Bad,0.0,0.0,0.0,-0.163602,-0.087372,-0.123199,-0.347931,-0.359161,-0.207487,-0.480462,-0.547237,-0.277362,-0.600794,-0.728306,-0.329571,-0.158909,-0.70298,-0.22693,-0.198637,-0.602905,-0.340262,-0.260583,-0.525259,-0.385913,-0.309085,-0.470875,-0.410803,0.023054,-0.705524,-0.22022,-0.111675,-0.068503,-0.325517,-0.149631,0.080204,-0.326827,-0.142579,0.098208,-0.321509,0.172266,-0.549873,-0.221974,0.01874,0.100696,-0.315755,-0.021456,0.163516,-0.257583,-0.017606,0.101463,-0.209239,0.286603,-0.356619,-0.240533,0.153912,0.124519,-0.331517,0.104142,0.177548,-0.316424,0.105491,0.087423,-0.285972
Bad,0.0,0.0,0.0,-0.160331,-0.096555,-0.117427,-0.340512,-0.371611,-0.201841,-0.478506,-0.554011,-0.274104,-0.600343,-0.728752,-0.329408,-0.158211,-0.690415,-0.223769,-0.199772,-0.6199,-0.34114,-0.264203,-0.538016,-0.388336,-0.320759,-0.472406,-0.412469,0.017303,-0.695921,-0.220854,-0.115613,-0.107092,-0.330302,-0.145291,0.073001,-0.332681,-0.135002,0.123234,-0.325928,0.163033,-0.546331,-0.226092,0.009954,0.077111,-0.321692,-0.02609,0.163777,-0.264733,-0.0193,0.114202,-0.215864,0.279787,-0.357903,-0.247568,0.149682,0.104264,-0.335036,0.100037,0.1713,-0.317704,0.100661,0.087795,-0.285981
Bad,0.0,0.0,0.0,-0.160876,-0.088514,-0.124127,-0.343861,-0.363124,-0.208025,-0.482248,-0.546916,-0.277597,-0.606885,-0.723235,-0.329578,-0.158244,-0.698624,-0.22477,-0.193863,-0.619854,-0.338676,-0.257188,-0.5459,-0.384385,-0.307995,-0.485386,-0.409264,0.026734,-0.703896,-0.218491,-0.10933,-0.074854,-0.328009,-0.143811,0.08596,-0.331215,-0.131729,0.104848,-0.325541,0.17805,-0.547722,-0.22099,0.019114,0.100703,-0.317763,-0.021065,0.179383,-0.260003,-0.01448,0.119277,-0.211062,0.294057,-0.35511,-0.240392,0.15486,0.130972,-0.332899,0.100243,0.194359,-0.317786,0.09865,0.104585,-0.287099
Bad,0.0,0.0,0.0,-0.162649,-0.078937,-0.134594,-0.34792,-0.353422,-0.222959,-0.489515,-0.527408,-0.296177,-0.61745,-0.703965,-0.350982,-0.15762,-0.691957,-0.228033,-0.188121,-0.628378,-0.352062,-0.261555,-0.549362,-0.405191,-0.321053,-0.471443,-0.433084,0.033001,-0.693988,-0.219334,-0.104331,-0.06463,-0.338151,-0.145085,0.093646,-0.3445,-0.132489,0.102387,-0.338975,0.188543,-0.531801,-0.222229,0.028388,0.114532,-0.326649,-0.014372,0.191155,-0.267966,-0.006193,0.125789,-0.216505,0.307646,-0.336838,-0.243212,0.166369,0.148801,-0.340599,0.111993,0.212452,-0.324879,0.115229,0.117282,-0.292864
Bad,0.0,0.0,0.0,-0.166206,-0.092997,-0.125354,-0.356172,-0.355784,-0.2147,-0.49715,-0.529508,-0.290895,-0.619582,-0.702975,-0.349206,-0.171836,-0.71426,-0.234573,-0.222197,-0.623492,-0.349951,-0.283586,-0.543832,-0.39301,-0.337569,-0.487901,-0.4148,0.013734,-0.718042,-0.22875,-0.12267,-0.086574,-0.332421,-0.149583,0.072518,-0.328413,-0.137024,0.089595,-0.318742,0.167037,-0.558281,-0.231239,0.006599,0.096766,-0.324777,-0.028544,0.17139,-0.260487,-0.020037,0.103298,-0.206581,0.287845,-0.359248,-0.251036,0.151244,0.124028,-0.340073,0.105929,0.180897,-0.319211,0.111318,0.083629,-0.283322
Bad,0.0,0.0,0.0,-0.167337,-0.0913,-0.13623,-0.366099,-0.339959,-0.239745,-0.510075,-0.506225,-0.329791,-0.645174,-0.650568,-0.400638,-0.169711,-0.739762,-0.256259,-0.218116,-0.6661,-0.3799,-0.280761,-0.577162,-0.425896,-0.339923,-0.48838,-0.448144,0.02676,-0.74827,-0.25102,-0.110013,-0.098069,-0.36092,-0.13972,0.064697,-0.354537,-0.128217,0.086421,-0.342483,0.190079,-0.580166,-0.254985,0.025699,0.100144,-0.351645,-0.009952,0.168177,-0.280429,-0.003262,0.102652,-0.222327,0.318267,-0.370476,-0.278382,0.177466,0.137146,-0.372136,0.126095,0.187846,-0.349188,0.124623,0.088166,-0.310827
Bad,0.0,0.0,0.0,-0.16759,-0.094631,-0.139059,-0.377187,-0.339901,-0.246023,-0.53048,-0.489942,-0.340477,-0.664942,-0.620576,-0.415616,-0.177294,-0.769243,-0.26005,-0.225038,-0.703084,-0.38822,-0.287686,-0.611635,-0.434772,-0.349445,-0.514326,-0.455434,0.025287,-0.779194,-0.254341,-0.107519,-0.122623,-0.363111,-0.140556,0.038424,-0.353261,-0.130051,0.044405,-0.338605,0.193734,-0.608596,-0.258848,0.03012,0.076002,-0.356421,-0.01266,0.155577,-0.283217,-0.009448,0.090999,-0.222917,0.326658,-0.394785,-0.283232,0.185508,0.122958,-0.376187,0.127861,0.186747,-0.351149,0.121964,0.094386,-0.310764
Bad,0.0,0.0,0.0,-0.172025,-0.10826,-0.125588,-0.378459,-0.348242,-0.224143,-0.532179,-0.503853,-0.311466,-0.663155,-0.645094,-0.379577,-0.187848,-0.778987,-0.24235,-0.225783,-0.740528,-0.353728,-0.286375,-0.663644,-0.388068,-0.352005,-0.573012,-0.400857,-0.000152,-0.786415,-0.235422,-0.123361,-0.170101,-0.325784,-0.150211,-0.023431,-0.308783,-0.144345,-0.006327,-0.291028,0.155684,-0.620964,-0.236891,0.002259,0.027497,-0.321021,-0.033747,0.099751,-0.249995,-0.031784,0.051594,-0.191419,0.280189,-0.415814,-0.256224,0.15281,0.063245,-0.337183,0.102381,0.119138,-0.310843,0.097574,0.043762,-0.270142
